LineNO,TimeUS,RDes,R,Rout,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut,labels
128096,174163640,-11.82825,0.6991742,0.4384232,6.92288,-148.8373,0.8185842,-5.991712,-3.341237,-0.00900353,-1.973902,-12.012,0.4175998,0
128187,174263600,-7.095213,-8.861932,-0.4773903,-7.128579,153.1332,-0.8779143,-3.040061,-4.237278,-0.00266832,-1.869564,22.64366,0.4201099,0
128277,174363560,-15.5455,21.73053,0.348269,6.279064,-153.9735,0.9182351,0.7783872,-4.044645,0.00312571,-2.127937,-14.09206,0.4176941,0
128367,174463520,-5.730247,-34.06639,-0.3424422,-8.001794,153.4748,-0.9684955,3.543587,-3.053627,0.00796259,-0.5943729,14.39886,0.4217873,0
128458,174563480,-15.69703,42.84268,0.2140502,4.957935,-145.1688,0.9624895,6.266052,-1.567243,0.01067191,-1.427406,-7.586098,0.4165981,0
128547,174663440,-5.032758,-46.82138,-0.241539,-6.373452,143.7722,-0.9679936,7.841737,-0.1835505,0.01236564,-1.329583,14.23874,0.4199044,0
128637,174763400,-16.09859,41.4141,0.2079741,4.18236,-144.0912,0.9560164,9.51417,1.42013,0.01264234,-1.828421,-10.92911,0.4168732,0
128727,174863360,-4.097624,-43.65977,-0.2630677,-8.338622,145.548,-0.9748827,9.386749,2.960163,0.0118018,-0.8663371,12.85238,0.4209585,0
128816,174963320,-15.22636,39.27322,0.2304804,5.627065,-145.2472,0.9561121,9.531849,4.280311,0.00983881,-0.9561495,-5.534363,0.4175087,0
128907,175063280,-4.399307,-33.73884,-0.3166124,-4.774164,144.1611,-0.9297961,8.402133,5.275902,0.00737889,-0.4678368,12.83779,0.4211988,0
128996,175164073,-15.2704,33.48818,0.2704442,6.710304,-152.725,0.9310297,7.480712,6.179527,0.00425067,-1.456775,-8.708572,0.4167676,0
129087,175264033,-4.916921,-46.84746,-0.231328,-5.117521,146.7623,-0.9464309,5.739817,6.592988,0.0013101,-1.341672,13.9513,0.4217315,0
129176,175363993,-16.58902,54.5076,0.1256228,5.530953,-141.6539,0.9424822,4.468331,6.918275,-0.00175066,-2.166399,-5.581093,0.4174123,0
129267,175463953,-4.146839,-63.46477,-0.1190488,-4.961016,139.3151,-0.9558256,2.463153,6.760872,-0.00425132,-1.706854,9.09462,0.4209325,0
129358,175563913,-15.30909,61.10406,0.07700086,7.173938,-139.2968,0.9517784,1.046306,6.22262,-0.00656944,-2.149425,-7.746315,0.4172452,0
129447,175663873,-3.150083,-60.0222,-0.1355071,-6.536122,141.9689,-0.9623817,-0.3895366,5.475276,-0.00782642,-1.205727,16.502,0.4218875,0
129537,175763833,-14.29781,60.25941,0.09447232,7.306593,-141.0762,0.9496123,-1.26025,4.595824,-0.00871205,-1.979617,-8.32634,0.4171654,0
129626,175863793,-3.33519,-55.18111,-0.1632836,-6.170757,142.207,-0.9476094,-1.829141,3.657302,-0.00846226,-0.7354156,11.35378,0.4217892,0
129716,175963753,-12.9532,39.13812,0.213463,8.569703,-145.9546,0.9251639,-1.840772,2.817359,-0.00774282,-1.395802,-13.24472,0.4177701,0
129807,176063713,-4.507715,-23.93382,-0.3472491,-5.981131,152.3383,-0.9107884,-1.738343,1.801146,-0.00631274,-0.6950278,12.48693,0.421611,0
129896,176163673,-11.93102,11.77284,0.3728161,8.195685,-148.6187,0.8606289,-1.013456,1.33883,-0.00508852,-1.562993,-9.375,0.4165356,0
129987,176263633,-4.437548,2.25494,-0.5286769,-6.517831,151.5658,-0.8424067,-0.5567461,0.8347314,-0.00312122,-0.4065811,17.92536,0.4212333,0
130076,176363593,-12.33504,15.71866,0.3985842,9.193989,-153.4514,0.8992631,0.5267265,0.9133731,-0.00187303,-1.237476,-14.65302,0.4171592,0
130167,176463553,-3.83525,-25.07644,-0.378838,-4.255702,153.9093,-0.9339254,1.119509,1.019821,-0.00052831,0.1061555,19.64808,0.4221191,0
130258,176563513,-13.91604,35.41923,0.2693986,5.850753,-148.9457,0.9526367,2.290231,1.288011,0.00064349,-1.343285,-9.861851,0.4161614,0
130348,176663473,-2.697388,-45.54598,-0.2502155,-7.003137,147.0013,-0.9833567,2.830576,1.428035,0.00204751,-0.7236082,14.68611,0.4206623,0
130438,176763433,-31.46834,35.9401,0.1746782,9.219403,-145.4538,0.9790996,5.940605,1.677484,0.00397562,-1.169372,-12.89568,0.4167428,0
130527,176863393,-12.14074,-60.50821,-0.2183575,-2.380572,148.7086,-0.9829372,4.385178,2.476199,0.00510741,-0.5158717,14.06746,0.4214182,0
130617,176963353,-14.29263,41.21805,0.2042099,5.098204,-141.3339,0.9545147,2.748419,3.121807,0.00207098,-1.730033,-7.323742,0.4159864,0
130708,177063313,0.9320436,-38.51162,-0.2683206,-8.110199,144.689,-0.9635597,0.8568848,3.250365,-0.0011698,-1.777443,12.78677,0.4190724,0
130797,177163273,-10.07228,34.5961,0.2827551,6.99367,-147.1605,0.9354171,0.1602036,3.054571,-0.0032986,-2.556278,-14.58683,0.4148302,0
130888,177264066,-0.2223478,-32.15741,-0.2968925,-3.378239,152.9379,-0.9370635,-0.3447149,2.623395,-0.00406339,-0.646153,20.04795,0.4209881,0
130977,177364026,-12.34901,49.83414,0.1755346,7.267797,-147.6427,0.9466755,-0.3988157,2.375094,-0.00432852,-1.505439,-7.632828,0.4159851,0
131068,177463986,0.07855316,-61.08503,-0.1289511,-3.76486,142.6205,-0.9593737,-0.368951,1.960759,-0.00361673,0.2373139,8.85582,0.4213469,0
131159,177563946,-12.37478,65.69762,0.06153938,6.573893,-134.9814,0.9433683,0.01608787,1.638891,-0.00289973,-0.1721794,0.1729012,0.4168368,0
131248,177663906,-0.6143899,-61.22573,-0.1145803,-4.536944,139.1391,-0.9544888,0.3948,1.396557,-0.00178437,1.235231,12.00638,0.4215115,0
131338,177763866,-13.54812,63.15787,0.08092032,5.911654,-138.1454,0.9423541,1.270134,1.30536,-0.00084868,0.8208562,-5.504608,0.4174577,0
131427,177863826,-2.390611,-59.25639,-0.138025,-4.845564,141.2662,-0.9536978,1.783891,1.355258,0.000409,1.55909,13.72404,0.4220147,0
131517,177963786,-13.56917,54.82564,0.1260542,6.075913,-138.8168,0.9258392,2.499666,1.532552,0.00107996,0.968451,-5.036259,0.4178083,0
131608,178063746,-4.138741,-40.02307,-0.2576151,-4.981703,145.9184,-0.9176221,2.936283,1.722041,0.00193904,1.685502,12.87241,0.4214868,0
131697,178163706,-11.88351,20.08175,0.3264817,8.190456,-149.1,0.8878362,3.543077,1.772105,0.00222291,1.360668,-7.975197,0.4178703,0
131788,178263666,-3.873391,-4.317736,-0.4600959,-3.564529,151.034,-0.8410496,3.376372,2.222583,0.00224148,1.839839,27.7626,0.4223202,0
131878,178363626,-11.71625,-5.569906,0.509439,9.563499,-156.7638,0.8610407,3.95121,2.442785,0.00197527,1.358336,-21.05713,0.4187384,0
131969,178463586,-4.415673,-8.823009,-0.4775944,-7.60782,154.3684,-0.8877318,3.605577,2.755992,0.00159673,1.546779,20.31727,0.4224427,0
132060,178563546,-13.25491,25.18353,0.3445067,7.674778,-152.1438,0.9208168,3.872053,3.103023,0.00108008,0.7221192,-4.810524,0.4188749,0
132149,178663506,-4.174961,-35.12559,-0.325721,-2.647399,153.2278,-0.9630235,3.580766,3.559883,0.00090663,1.074532,16.59012,0.4228067,0
132239,178763466,-15.01991,44.5388,0.2122376,6.899013,-145.557,0.9733254,3.508405,3.944757,0.00004464,0.3000727,-4.108524,0.4185652,0
132328,178863426,-3.471624,-42.99513,-0.2618949,-6.103069,146.2887,-0.9702096,2.753431,4.017935,-0.00077203,0.3174323,19.42673,0.421585,0
132418,178963386,-14.2806,40.10715,0.2294158,6.926322,-144.0725,0.9557114,2.575543,3.961909,-0.00151972,-0.5321282,-6.173134,0.4171181,0
132509,179063346,-2.67558,-40.84803,-0.2759909,-2.885965,147.8498,-0.9620278,1.864125,3.833642,-0.00195131,0.3837388,12.57639,0.4217458,0
132598,179163306,-14.23995,39.25078,0.245543,4.555986,-146.8214,0.9536244,1.956967,3.694569,-0.00253014,0.5600903,-4.278374,0.4184127,0
132689,179263266,-3.503312,-23.38721,-0.3787991,-5.323488,148.4553,-0.9167485,1.354732,3.096423,-0.00241523,1.027553,14.64338,0.4220098,0
132778,179364059,-10.70689,29.66554,0.2912859,6.417284,-152.3412,0.9208172,1.218965,3.074283,-0.00272915,1.057948,-8.408451,0.4193318,0
132869,179464019,-0.7347068,-38.25406,-0.2610619,-6.32408,149.9025,-0.9474978,0.8495723,2.885303,-0.00288355,1.483988,15.27166,0.4233228,0
132960,179563979,-14.63002,56.40802,0.1295592,7.687176,-141.6044,0.9477291,1.364206,2.988447,-0.00268862,0.5604404,2.399635,0.4192303,0
133049,179663939,-3.44605,-56.9066,-0.1569831,-7.223441,141.5368,-0.9502602,1.399832,2.706976,-0.0019653,0.642929,13.98258,0.4219742,0
133139,179763899,-13.65363,55.60232,0.1193035,7.565175,-140.6026,0.9402483,1.603058,2.637199,-0.00159131,-0.3079748,-6.852245,0.4178526,0
133228,179863859,-2.773589,-54.32399,-0.1715258,-7.528421,142.5266,-0.9502308,1.639188,2.534821,-0.00115833,-0.4129189,12.83903,0.4215483,0
133318,179963819,-14.16054,54.55693,0.1251916,6.729934,-140.7526,0.9360434,2.172231,2.587101,-0.00083767,-1.721205,-10.48622,0.4171969,0
133409,180063779,-4.11021,-46.66814,-0.2161445,-7.795947,142.2386,-0.9271393,2.189398,2.528437,-0.00035659,-1.538431,12.19349,0.4209159,0
133498,180163739,-11.948,27.98902,0.2769234,7.566446,-147.2126,0.9038947,2.444025,2.522684,-0.00014351,-1.27708,-17.86089,0.4179066,0
133589,180263699,-4.229218,-12.3616,-0.4132769,-7.925276,149.2895,-0.8655636,2.236458,2.571534,-0.00039934,-0.3670132,18.32466,0.4215978,0
133678,180363659,-11.70254,-0.2062897,0.4440255,8.068167,-148.2223,0.8201073,2.689669,2.60571,-0.00031239,-1.132631,-18.51301,0.4172847,0
133769,180463619,-3.933469,7.021844,-0.5689407,-5.854918,158.5577,-0.8423994,2.298923,2.575099,-0.00030157,-0.1880165,18.75362,0.421239,0
133860,180563579,-10.1848,6.821436,0.4488095,6.142003,-154.9256,0.866831,2.440575,2.681575,-0.00061633,-1.552977,-12.71305,0.4160351,0
133949,180663539,-2.839182,-17.2186,-0.425317,-8.836519,152.0955,-0.9105783,2.294485,2.696797,-0.00070527,-0.5042344,14.65006,0.4204429,0
134039,180763499,-12.60903,30.74263,0.3066983,7.774618,-150.6357,0.9381008,2.629295,2.87806,-0.00060136,-0.2896133,-10.11267,0.4176392,0
134128,180863459,-1.942422,-37.2935,-0.2943887,-6.116547,146.4993,-0.9598173,2.340115,2.976562,-0.00040173,0.2478981,7.876205,0.4213111,0
134218,180963419,-13.59591,36.71895,0.2621165,5.413523,-147.3978,0.9512618,2.81683,3.091284,-0.00046304,0.4355799,-10.23636,0.4188004,0
134309,181063379,-3.577435,-34.18547,-0.3205593,-6.414776,148.0726,-0.9574452,2.665739,3.017686,-0.00009406,0.7765078,17.67855,0.4228988,0
134398,181163339,-13.76655,32.6874,0.2852573,6.020739,-148.2551,0.947746,2.886891,3.223908,-0.00030393,-0.1202785,-6.378746,0.4189416,0
134489,181263299,-2.955014,-31.26394,-0.3406493,-1.886912,151.2123,-0.9445437,2.517134,3.187121,-0.00034228,0.3784272,14.70251,0.4228232,0
134578,181364092,-12.28932,17.95754,0.3736801,6.09315,-147.2798,0.8822546,2.581354,2.871511,-0.00092093,-0.5755302,-10.05802,0.4178405,0
134669,181464052,-3.202845,-26.26654,-0.3468026,-10.12539,152.276,-0.9198676,2.384581,2.686872,-0.00040068,-0.3584493,14.9085,0.4203347,0
134760,181564012,-13.03609,40.55474,0.2155738,4.464674,-149.0144,0.9291377,2.770359,2.820882,-0.00019052,-1.536292,-13.00602,0.4158762,0
134850,181663972,-7.217105,-56.78157,-0.1820044,-2.96231,142.9861,-0.9381887,3.010169,2.852905,0.00016084,-4.324472,5.587959,0.4199972,0
134940,181763932,-29.70715,39.11843,0.1385392,7.020958,-144.1713,0.9395443,4.914563,3.117942,0.00147858,-3.972691,-11.18336,0.4170045,0
135029,181863892,-8.564419,-64.69113,-0.1673793,-1.312549,147.2037,-0.9448498,2.34989,3.463313,0.00095571,-2.33526,12.87403,0.421565,0
135119,181963852,-11.3215,51.47776,0.1494298,4.902203,-141.1796,0.9278206,0.1344279,3.568722,-0.00253152,-3.090226,-8.100796,0.4160814,0
135210,182063812,1.412466,-46.34692,-0.19827,-8.112488,143.2465,-0.9414388,-1.372038,3.064384,-0.00516485,-1.758411,15.51313,0.4201194,0
135299,182163772,-9.474524,40.98833,0.2242572,8.090566,-145.0482,0.9128169,-1.868575,2.624135,-0.00636935,-2.39688,-10.27107,0.4156361,0
135390,182263732,-2.72572,-16.18311,-0.3757724,-6.826122,148.9794,-0.8865577,-2.026071,1.633662,-0.00622088,-1.271668,13.77678,0.4207591,0
135480,182363692,-11.68389,6.029986,0.4123346,6.896029,-150.7153,0.8390775,-1.200461,1.064882,-0.00499222,-1.265226,-16.35208,0.417059,0
135571,182463652,-4.497155,11.97612,-0.5494531,-6.309933,149.0924,-0.7795208,-0.9955625,0.2155564,-0.00316266,0.06780183,17.91706,0.4217085,0
135662,182563612,-10.38838,-11.93223,0.5533459,8.113792,-155.964,0.8156289,0.1928221,0.3472653,-0.00189663,0.580323,-17.53368,0.4187811,0
135751,182663572,-5.268953,3.836364,-0.5435988,-5.535106,156.8134,-0.8584332,0.8011518,0.4052097,-0.00038548,1.423814,15.7547,0.4231312,0
135841,182763532,-12.4596,10.50245,0.4259179,8.138006,-153.1963,0.8843102,1.916361,0.707597,0.00064442,0.5511177,-13.43145,0.4192315,0
135930,182863492,-4.310234,-21.08189,-0.4102906,-7.260384,153.9415,-0.9266068,2.479217,0.9118876,0.00183614,1.343146,24.75319,0.4232832,0
136020,182963452,-13.81279,27.66954,0.3185872,7.07884,-149.5326,0.9308669,3.543165,1.337673,0.00271208,0.1077629,-10.99634,0.4184101,0
136111,183063412,-4.324409,-24.98373,-0.3811745,-6.817697,149.6584,-0.9251487,3.873233,1.744985,0.00339193,-0.02294641,13.30185,0.4214161,0
136200,183163372,-13.28414,23.73252,0.3416995,9.117207,-146.9215,0.9132919,4.352352,2.236387,0.00317443,-0.5651061,-9.975815,0.4181839,0
136291,183263332,-4.418736,-20.67323,-0.407121,-7.425135,150.5907,-0.9125506,4.329785,2.627604,0.00303274,0.2110557,15.19508,0.4216289,0
136380,183363292,-12.67166,17.05468,0.3819225,6.333319,-150.9019,0.8883944,4.442858,2.936417,0.00230909,0.3697513,-11.83004,0.418512,0
136472,183464085,-6.027954,-0.2817234,-0.4923662,-7.08729,154.9338,-0.8459101,4.031956,3.357828,0.00175844,1.337946,21.9841,0.4225093,0
136563,183564045,-14.09188,14.70361,0.373619,5.965395,-153.7392,0.8802903,3.93523,3.820945,0.00073573,0.8840659,-10.89439,0.4190619,0
136652,183664005,-5.088437,-26.41557,-0.3607182,-6.927526,153.6227,-0.9193863,3.385933,3.874662,0.00004993,1.224552,17.3564,0.4229898,0
136742,183763965,-13.17481,35.82981,0.2473219,6.72933,-151.6954,0.9403074,3.063024,3.872998,-0.00070421,0.6510132,-11.27396,0.4192895,0
136831,183863925,-4.050226,-34.63007,-0.2956302,-5.343033,152.0712,-0.9360474,2.467705,3.801929,-0.00132115,1.537818,8.35762,0.4243642,0
136921,183963885,-12.15667,32.33304,0.2662288,7.095435,-151.5494,0.9289944,2.15265,3.673616,-0.0020256,0.4977863,-11.43217,0.4196821,0
137012,184063845,-3.506387,-28.89027,-0.3257819,-5.375465,154.0839,-0.935387,1.586552,3.533178,-0.00243421,1.798884,16.94393,0.4251897,0
137101,184163805,-12.20574,29.34957,0.2834665,7.980284,-151.5812,0.9221644,1.56237,3.232397,-0.00273758,0.1515626,-8.013153,0.4193656,0
137192,184263765,-3.356339,-15.24041,-0.399236,-5.404958,152.4153,-0.877413,1.049833,2.892314,-0.00278119,0.3744578,12.07266,0.4234381,0
137281,184363725,-11.61642,1.096943,0.4422994,7.134159,-150.1747,0.8280082,1.559172,2.686127,-0.00248827,-0.8638586,-7.640362,0.4191113,0
137372,184463685,-4.037941,14.4952,-0.5661458,-7.128005,148.624,-0.7625909,0.9964283,2.13813,-0.00212142,-0.8157659,17.57555,0.4221478,0
137463,184563645,-7.578376,-28.36562,0.599971,8.425561,-146.7932,0.7042203,1.292281,2.1414,-0.00207465,-1.319248,-16.20207,0.4195018,0
137552,184663605,-5.831745,31.77489,-0.6897995,-1.186309,153.4798,-0.7458365,1.179631,2.057516,-0.00176312,-0.6557662,25.21496,0.423563,0
137642,184763565,-12.42952,-16.50732,0.5662496,10.37289,-152.2307,0.8037719,2.328973,1.900187,-0.00091686,-1.934667,-20.09792,0.4186046,0
137731,184863525,-7.479381,5.471492,-0.5628374,-6.073207,158.3901,-0.8549863,2.385032,2.136597,0.00009922,-1.009727,14.94408,0.4231142,0
137821,184963485,-13.95863,6.477684,0.4376344,7.442358,-153.6853,0.8767433,3.03391,2.399471,0.0002614,-1.572955,-9.433842,0.4179367,0
137912,185063445,-5.054582,-14.18066,-0.4537074,-6.700445,152.9353,-0.8917211,2.760584,2.383661,0.00055194,-0.505847,26.53475,0.422257,0
138001,185163405,-12.45413,11.7894,0.4127548,7.162266,-151.7362,0.8792088,3.102051,2.64019,0.00046393,-1.399773,-16.38851,0.4178804,0
138092,185263365,-4.275626,-10.21178,-0.4687117,-7.678781,151.5206,-0.8779138,2.753762,2.744394,0.00027542,-0.9851586,21.23966,0.4214915,0
138183,185363325,-11.85272,7.963475,0.4373727,7.341785,-152.2267,0.8695207,2.968767,3.012001,-0.00012926,-0.8568668,-10.72512,0.4184679,0
138273,185463285,-4.784893,0.4980476,-0.5215335,-6.894065,151.538,-0.8435774,2.585989,2.92281,-0.00031497,0.3591789,12.26635,0.4226467,0
138365,185564078,-10.94946,-5.610722,0.4923061,8.772898,-157.9195,0.8126215,2.702142,2.575784,-0.00064865,0.2224644,-14.46161,0.4191695,0
138454,185664038,-4.339634,-1.726795,-0.4922543,-5.493913,156.489,-0.8533645,2.594559,2.780028,-0.00035298,0.8668062,18.28814,0.4234523,0
138544,185763998,-13.18062,16.19357,0.3707392,7.417694,-151.6572,0.8818643,2.874852,3.122853,-0.00046752,0.09731258,-13.02633,0.4195159,0
138633,185863958,-4.618733,-23.7977,-0.3672045,-5.843036,153.6089,-0.9070184,2.598078,3.057652,-0.0003786,0.4641968,15.75851,0.4225448,0
138722,185963918,-11.49626,19.44837,0.3370669,6.386092,-150.4615,0.8846794,2.623497,3.056055,-0.00067583,-1.028792,-9.697533,0.4178226,0
138814,186063878,-3.218463,-15.46475,-0.4025246,-6.947629,152.0935,-0.8863999,2.122681,3.060486,-0.00093166,-0.3267149,18.52303,0.4223408,0
138903,186163838,-11.66094,14.94876,0.3689683,7.110783,-151.1064,0.8725059,2.407011,2.983388,-0.00112568,-1.020859,-11.56025,0.4187751,0
138990,186263798,-4.034971,-10.03457,-0.4372576,-6.573435,150.6734,-0.8633637,2.051593,2.893116,-0.00103914,-0.5791197,15.71293,0.4221042,0
139075,186363758,-11.9091,-3.011008,0.4605033,7.442534,-148.7116,0.8085359,2.607469,2.673188,-0.00088708,-1.111352,-14.24713,0.4190706,0
139165,186463718,-5.453519,17.32538,-0.585965,-8.431964,148.292,-0.7478027,2.115993,2.438919,-0.00070437,-0.5532305,19.08512,0.421592,0
139257,186563678,-7.950404,-34.64058,0.6232591,7.79681,-147.2868,0.6864394,2.365328,2.44799,-0.00080425,-1.160217,-24.9691,0.4190054,0
139347,186663638,-19.09299,50.23597,-0.7743813,-6.13102,140.5371,-0.600806,2.735941,2.259602,-0.00036226,2.003829,22.10913,0.4228868,0
139437,186763598,-27.75268,-61.41467,0.7116147,13.9436,-144.6835,0.6759,4.884536,2.570759,0.00120656,1.885234,-23.88382,0.4214127,0
139526,186863558,-12.18919,24.48731,-0.7028179,-5.135123,155.4255,-0.7373882,1.179998,2.967448,-0.00001535,1.306894,24.17336,0.4237963,0
139615,186963518,-8.434961,-20.59996,0.593276,7.504575,-150.7512,0.7780067,-0.9791797,2.938891,-0.0039621,-0.5035213,-16.27617,0.417786,0
139707,187063478,-1.11217,13.96943,-0.5783823,-8.997899,155.6627,-0.8379117,-2.550107,2.464232,-0.00678393,-0.9839123,16.33377,0.4208102,0
139796,187163438,-7.431306,-3.686196,0.5142667,7.496453,-155.8556,0.8373669,-3.018891,1.793161,-0.00782226,-1.228278,-19.84119,0.4177018,0
139887,187263398,-2.931468,14.15016,-0.5792758,-5.786368,154.4993,-0.8293861,-3.046763,0.9495689,-0.00720712,0.09569959,21.38004,0.4228382,0
139976,187363358,-9.613181,-9.575867,0.5379915,9.521641,-154.4421,0.826408,-2.200446,0.1898928,-0.00574727,0.01971231,-15.76548,0.4198119,0
140066,187463318,-4.449645,15.47428,-0.5978824,-5.694691,155.9508,-0.8210853,-1.562179,-0.2366405,-0.00364511,0.6451877,15.84225,0.4229775,0
140158,187563278,-8.964374,-21.20968,0.5871702,8.076838,-148.4575,0.766367,-0.2499783,-0.6386081,-0.00163466,-0.4277405,-14.66608,0.4188175,0
140247,187664071,-2.430795,21.26273,-0.6125933,-5.135056,154.0489,-0.7489002,0.6099057,-0.5058846,0.00039801,-0.7312229,23.8842,0.4222551,0
140337,187764031,-8.291174,-6.228359,0.5097747,8.361933,-151.3567,0.7879483,1.756337,-0.1198849,0.00142116,-1.46093,-16.05911,0.4186499,0
140426,187863991,-3.457283,2.77003,-0.5060949,-7.526129,153.8796,-0.8328939,2.753247,0.3728533,0.00280373,-1.108,14.62088,0.4211877,0
140515,187963951,-11.39048,6.370003,0.4226963,6.817448,-150.4517,0.8449065,4.01482,1.028699,0.00376478,-1.247988,-11.10992,0.4177901,0
140607,188063911,-4.720811,-3.15108,-0.477965,-8.038205,151.8716,-0.8468795,4.408774,1.528965,0.00451929,-0.1740633,13.88597,0.4215459,0
140696,188163871,-11.25113,1.907389,0.4435564,6.091037,-152.4522,0.8345976,5.07658,2.174931,0.00427015,-0.5500332,-13.51366,0.4183064,0
140787,188263831,-4.346308,2.248198,-0.5063841,-7.878002,151.6801,-0.8304384,4.698761,2.739581,0.00371259,0.02259597,15.69538,0.4218596,0
140876,188363791,-11.14559,-3.516002,0.4740917,7.057174,-150.2436,0.8017515,4.886661,3.13443,0.00268561,-0.2102954,-18.16616,0.419169,0
140965,188463751,-6.136717,20.1143,-0.6027258,-7.8895,148.6951,-0.7384845,4.191167,3.315019,0.0017919,1.074543,14.86378,0.4229023,0
141059,188563711,-8.236543,-38.1356,0.6403057,8.067026,-147.4052,0.6794266,4.002968,3.529427,0.00079063,0.333056,-24.85924,0.4190939,0
141148,188663671,-7.704252,57.50477,-0.7692901,-6.625127,140.7321,-0.5906503,2.997506,3.537304,-0.00050776,1.010472,18.2579,0.4230799,0
141238,188763631,-8.326652,-69.0282,0.8118528,7.6115,-134.25,0.5270166,3.014377,3.549327,-0.00142987,0.09559854,-27.00796,0.419332,0
141327,188863591,-8.009089,55.50411,-0.8077643,-4.672343,144.0557,-0.5946854,2.098863,3.204592,-0.00179397,-0.7561116,21.39225,0.421447,0
141416,188963551,-8.979897,-43.18304,0.7062209,8.166074,-146.9211,0.6631008,2.090494,3.055477,-0.00238877,-1.202175,-22.00956,0.4189683,0
141508,189063511,-6.047001,36.43734,-0.7138144,-7.712622,148.8856,-0.717854,1.440326,3.052673,-0.0024329,-1.28457,21.12827,0.4216589,0
141597,189163471,-11.23468,-21.72167,0.5976038,8.53353,-152.6315,0.7762424,1.781825,2.954563,-0.00266018,-1.217881,-21.01574,0.4193549,0
141688,189263431,-6.789765,25.59273,-0.6621214,-6.237932,152.5731,-0.7629986,1.311844,2.687941,-0.00243185,0.3252315,17.92297,0.4234993,0
141777,189363391,-10.7449,-28.0303,0.620971,7.870431,-149.4334,0.7474058,1.724828,2.413426,-0.00219104,-0.1752032,-22.1653,0.4192309,0
141866,189463351,-6.650119,32.09328,-0.6933464,-7.020654,147.8218,-0.7288471,1.447535,2.235563,-0.00169753,0.04931264,16.16116,0.4226536,0
141959,189563311,-10.9882,-32.77242,0.647945,9.354928,-147.8357,0.7278361,2.157104,2.112108,-0.0011734,-0.00721287,-18.17427,0.4197631,0
142048,189663271,-7.11207,44.85023,-0.7493593,-6.289154,144.2905,-0.6613952,1.918847,2.047359,-0.00051082,0.7739413,20.25661,0.4233942,0
142138,189764064,-9.147514,-39.88545,0.6579711,8.323331,-148.0358,0.6799504,2.352634,2.2182,-0.00067137,-0.1096198,-18.86473,0.4191581,0
142227,189864024,-6.413509,29.9735,-0.6499972,-7.614259,151.1247,-0.7262694,2.187675,2.247783,-0.00051047,0.1434603,21.22602,0.4221472,0
142316,189963984,-11.99353,-16.11678,0.5418679,8.539249,-153.0767,0.7708771,2.788953,2.466729,-0.0004589,-0.06548795,-18.35508,0.4193374,0
142408,190063944,-6.352476,12.02316,-0.5642971,-7.163531,152.8432,-0.7829766,2.35481,2.514295,-0.00034096,0.6347466,17.38415,0.4227919,0
142497,190163904,-10.71774,-12.71727,0.5241218,8.35785,-152.1344,0.7744635,2.633136,2.5517,-0.00058488,0.1790423,-15.25183,0.4193807,0
142588,190263864,-6.361119,14.94632,-0.5827272,-7.528735,151.42,-0.7676189,2.404219,2.515141,-0.00048822,0.07539555,20.52498,0.4224326,0
142677,190363824,-10.78299,-16.39687,0.5421189,8.399499,-151.5437,0.7625704,2.817706,2.592302,-0.00049004,-0.04889601,-17.65766,0.4202797,0
142766,190463784,-6.560613,22.65903,-0.6156726,-6.866184,148.3168,-0.7259252,2.434447,2.632245,-0.00036985,-0.0095881,18.67504,0.4228035,0
142859,190563744,-8.328506,-42.5079,0.6593751,8.870743,-147.0741,0.6680743,2.762205,2.524226,-0.00047236,-0.8152285,-21.6033,0.4195552,0
142948,190663704,-7.03772,60.07584,-0.7772619,-6.14919,139.3186,-0.572327,2.028644,2.615679,-0.00094222,-0.6696987,16.29105,0.4225226,0
143038,190763664,-8.215774,-69.21916,0.7755415,8.454651,-131.1921,0.5014817,2.617601,2.534469,-0.00106241,-0.9063815,-27.20184,0.4197855,0
143127,190863624,-9.721473,86.08989,-0.9188517,-9.810516,134.5374,-0.4651815,2.033874,2.611262,-0.00106314,-1.017623,23.12727,0.4211588,0
143216,190963584,-9.426837,-69.40331,0.8077441,8.524303,-137.5183,0.5314018,2.645773,2.613231,-0.00129823,-1.751983,-26.61743,0.4177055,0
143308,191063544,-8.58273,58.56518,-0.8205907,-8.632259,139.4049,-0.581509,2.027942,2.395618,-0.00107024,-2.018827,21.04225,0.4202911,0
143397,191163504,-10.04589,-45.94745,0.7161468,8.993524,-147.1608,0.6533053,2.557657,2.291709,-0.0009954,-1.946249,-19.29493,0.4189465,0
143488,191263464,-6.90261,41.16458,-0.74365,-5.825912,150.0804,-0.6997659,2.078304,2.505232,-0.00077046,-0.9818362,20.64495,0.4227337,0
143577,191363424,-10.84844,-39.98835,0.6830621,8.017751,-145.7835,0.6889746,2.724421,2.552853,-0.00088023,-1.472519,-21.87748,0.4188535,0
143666,191463384,-6.991117,42.62287,-0.7439299,-7.628091,146.1208,-0.6771475,2.214553,2.523526,-0.00053735,-0.501089,23.50159,0.4219387,0
143760,191563344,-10.30403,-42.25665,0.6967472,6.968738,-145.0526,0.6647761,2.717786,2.449713,-0.00075519,-2.367527,-25.67959,0.4181669,0
143849,191663304,-24.51732,36.45264,-0.7759541,-3.144848,143.6866,-0.6377451,3.296143,2.596384,0.00047865,-5.188898,13.57307,0.4208996,0
